ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
42,Pennsylvania,PA,42079,Luzerne,42079217200,"Census Tract 2172, Luzerne County, Pennsylvania",0.848624782758,3227,479,1533,308,1386,324,1543,349,187,93,453,178,618,207,405,211,498,134,792,154,586,205,95,72,453,203,2071,403,171,95,0,11,7,16,407,175,0,11,47.8,8.2,11.2,5.6,32.7,10.3,28.0,9.9,12.6,6.2,15.4,4.2,24.5,3.1,18.2,5.9,6.9,4.9,14.7,6.2,64.2,8.1,11.2,5.8,0.0,1.8,0.5,1.1,29.4,11.0,0.0,0.3,0.9294,0.8977,0.7828,0.973,0.9342,4.5171,0.9674,0.3297,0.7834,0.7585,0.6797,0.9774,3.5287,0.9407,0.8892,0.8892,0.8892,0.745,0.0,0.422,0.9017,0.0,2.0687,0.4185,11.0037,0.9199,1,0,0,1,1,3,0,0,0,0,1,1,0,0,0,0,0,1,0,1,5,1651,391,700,47,65,2001,397,0,11,8,12,0,11,0,11,15,24,12.1,1.8,1.5,2.0,62.0,10.3,0.0,0.8,0.2,0.4,0.0,0.8,0.0,0.8,0.5,0.7
42,Pennsylvania,PA,42079,Luzerne,42079217300,"Census Tract 2173, Luzerne County, Pennsylvania",2.266234569346,3103,471,1372,130,1320,137,591,191,60,44,414,136,357,140,280,197,898,153,488,230,453,122,144,68,184,126,906,414,24,21,8,13,59,88,109,62,221,128,20.6,5.8,4.1,3.0,31.4,9.8,14.6,4.6,9.7,6.0,28.9,5.3,15.7,7.0,15.7,4.9,10.9,5.0,6.1,4.1,29.2,12.6,1.7,1.5,0.6,0.9,4.5,6.7,8.3,4.6,7.1,4.0,0.6181,0.4295,0.7526,0.8284,0.8696,3.4982,0.8036,0.9302,0.1975,0.6163,0.8488,0.9176,3.5104,0.9371,0.7315,0.7315,0.7315,0.396,0.5333,0.9176,0.5809,0.9086,3.3364,0.9105,11.0765,0.9252,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,1,2,4,4186,583,636,30,49,843,410,22,29,0,11,0,11,11,19,0,11,20.2,3.2,1.0,1.6,27.2,10.2,0.7,0.9,0.0,0.9,0.0,0.9,0.4,0.6,0.0,0.9
42,Pennsylvania,PA,42079,Luzerne,42079217400,"Census Tract 2174, Luzerne County, Pennsylvania",1.153541887422,1635,356,769,277,750,289,864,228,74,33,231,80,200,89,92,44,246,114,490,88,413,273,68,45,190,105,985,403,157,64,77,26,30,26,312,270,5,5,52.8,7.9,10.0,6.5,30.8,16.0,19.5,8.9,5.6,2.8,15.0,6.9,30.0,8.5,25.3,12.5,9.1,4.9,13.3,6.6,60.2,20.9,20.4,3.9,10.0,4.9,4.0,3.1,41.6,23.2,0.3,0.3,0.9499,0.8668,0.7362,0.9126,0.6343,4.0998,0.9106,0.3048,0.9358,0.9509,0.7887,0.9727,3.9529,0.9909,0.8775,0.8775,0.8775,0.869,0.8576,0.8957,0.9541,0.4982,4.0746,0.9947,13.0048,0.9968,1,0,0,1,0,2,0,1,1,0,1,3,0,0,0,0,0,1,0,1,6,3104,249,483,5,8,907,389,73,106,0,11,0,11,0,11,0,11,15.3,3.4,0.3,0.5,55.5,15.6,4.5,6.5,0.0,1.7,0.0,1.7,0.0,1.7,0.0,1.7
42,Pennsylvania,PA,42079,Luzerne,42079217500,"Census Tract 2175, Luzerne County, Pennsylvania",0.226554228846,3005,428,1277,185,1070,189,1040,320,181,68,464,134,528,130,397,190,284,97,852,229,312,98,214,88,499,151,2361,445,8,17,24,34,70,56,206,81,8,8,34.6,9.4,10.2,4.2,43.4,9.9,33.3,8.3,13.2,6.5,9.5,3.6,28.4,6.5,10.4,3.2,20.0,7.4,17.6,4.6,78.6,9.7,0.6,1.3,1.9,2.7,6.5,5.1,19.3,8.4,0.3,0.3,0.8362,0.8739,0.9232,0.9859,0.9427,4.5619,0.9738,0.0938,0.9112,0.2512,0.9622,0.9842,3.2026,0.8634,0.9229,0.9229,0.9229,0.2978,0.6542,0.964,0.8264,0.4982,3.2406,0.8861,11.928,0.9697,0,0,1,1,1,3,0,1,0,1,1,3,1,1,0,0,1,0,0,1,8,2222,465,628,0,11,2346,444,0,11,0,11,0,11,15,22,0,11,15.5,2.2,0.0,0.9,78.1,6.5,0.0,0.9,0.0,0.9,0.0,0.9,0.5,0.7,0.0,0.9
42,Pennsylvania,PA,42079,Luzerne,42079217600,"Census Tract 2176, Luzerne County, Pennsylvania",0.193103509872,3008,598,1164,114,971,133,1351,484,156,84,399,154,780,258,385,217,381,92,686,314,683,323,80,68,538,235,2024,591,44,41,6,16,76,63,193,116,5,5,47.9,14.5,11.5,6.4,41.1,14.8,38.9,7.8,12.8,6.9,12.7,3.5,22.8,9.4,22.7,9.9,8.2,6.9,18.7,7.3,67.3,14.4,3.8,3.5,0.5,1.4,7.8,6.4,19.9,11.4,0.2,0.2,0.9302,0.9036,0.9053,0.9927,0.9365,4.6683,0.985,0.2046,0.6923,0.9101,0.7491,0.9877,3.5438,0.9427,0.8971,0.8971,0.8971,0.5185,0.5121,0.9771,0.8337,0.4147,3.2561,0.8893,12.3653,0.9841,1,1,1,1,1,5,0,0,1,0,1,2,0,0,0,0,1,0,0,1,8,1065,770,846,277,382,1686,446,0,11,0,11,0,11,18,21,43,69,25.6,5.1,9.2,11.9,56.1,11.5,0.0,0.9,0.0,0.9,0.0,0.9,0.6,0.7,1.4,2.3
42,Pennsylvania,PA,42079,Luzerne,42079217700,"Census Tract 2177, Luzerne County, Pennsylvania",0.560788444472,4510,738,2031,276,1716,284,1537,509,159,120,530,185,644,251,950,371,837,343,1225,286,695,246,175,105,807,293,2992,667,58,56,9,14,17,24,121,82,0,11,34.1,9.8,7.9,5.1,30.9,9.5,21.5,7.0,21.1,6.4,18.6,6.8,27.2,4.5,15.4,5.6,10.2,5.9,19.4,6.2,66.3,10.1,2.9,2.7,0.4,0.7,1.0,1.4,7.1,4.9,0.0,0.2,0.8297,0.7745,0.7386,0.9323,0.9841,4.2592,0.935,0.517,0.8828,0.5937,0.8242,0.9894,3.8071,0.98,0.896,0.896,0.896,0.4736,0.5,0.5654,0.5232,0.0,2.0622,0.417,11.0245,0.9211,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,2877,1041,1049,93,82,2844,658,0,11,0,11,0,11,55,72,0,11,23.1,3.8,2.1,1.8,63.1,8.1,0.0,0.6,0.0,0.6,0.0,0.6,1.2,1.6,0.0,0.6
42,Pennsylvania,PA,42079,Luzerne,42079217800,"Census Tract 2178, Luzerne County, Pennsylvania",0.29018268014,3432,546,1461,227,1277,242,1489,547,105,72,499,241,636,231,177,126,285,77,1028,367,497,175,166,85,662,244,2388,586,14,22,18,26,48,58,154,78,38,17,44.4,14.6,5.9,4.5,39.1,17.4,31.2,9.7,5.2,3.6,8.3,2.5,30.0,9.6,14.6,4.9,13.0,6.2,21.4,7.0,69.6,13.0,1.0,1.5,1.2,1.8,3.8,4.5,12.1,6.9,1.1,0.5,0.9147,0.6414,0.8834,0.9815,0.5925,4.0135,0.8953,0.0662,0.9358,0.5364,0.8916,0.9912,3.4212,0.918,0.9027,0.9027,0.9027,0.3368,0.6112,0.8848,0.7016,0.6761,3.2105,0.8788,11.5479,0.9547,1,0,0,1,0,2,0,1,0,0,1,2,1,1,0,0,0,0,0,0,5,1441,472,811,35,54,2277,580,0,11,0,11,0,11,67,68,9,15,13.9,2.2,1.0,1.6,66.3,8.1,0.0,0.8,0.0,0.8,0.0,0.8,2.0,2.0,0.3,0.5
42,Pennsylvania,PA,42079,Luzerne,42079217900,"Census Tract 2179, Luzerne County, Pennsylvania",1.57889270013,4351,36,1761,211,1502,169,1807,391,183,99,404,143,481,224,606,180,597,196,1152,244,533,162,136,85,510,183,2777,318,18,23,7,13,111,77,102,63,29,15,41.8,9.0,8.6,4.4,26.9,9.0,18.5,7.9,14.0,4.1,13.7,4.5,26.5,5.6,12.3,3.8,9.1,5.6,12.9,4.6,63.8,7.3,1.0,1.3,0.4,0.7,7.4,5.1,6.8,4.0,0.7,0.3,0.8995,0.8136,0.6208,0.9023,0.9501,4.1863,0.9236,0.2465,0.8608,0.3804,0.7887,0.9716,3.248,0.8769,0.8877,0.8877,0.8877,0.3368,0.5,0.9739,0.51,0.6243,2.945,0.8022,11.267,0.9373,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,1,0,0,1,4,7901,761,420,45,52,2679,303,0,11,0,11,0,11,53,79,0,11,17.6,0.2,1.0,1.2,61.6,7.0,0.0,0.6,0.0,0.6,0.0,0.6,1.2,1.8,0.0,0.6
42,Pennsylvania,PA,42079,Luzerne,42079218000,"Census Tract 2180, Luzerne County, Pennsylvania",5.187321682914,4146,474,2040,306,1858,312,1213,360,63,70,411,154,111,68,120,129,1184,403,828,167,747,287,206,88,16,49,446,201,76,67,43,31,11,21,228,110,106,109,30.1,8.2,3.3,3.6,22.1,7.4,3.7,2.3,3.0,3.2,28.6,7.7,20.0,3.3,18.5,6.3,11.1,4.4,0.4,1.3,10.8,4.7,3.7,3.2,2.1,1.6,0.6,1.1,12.3,5.9,2.6,2.6,0.7869,0.3136,0.444,0.2079,0.317,2.0694,0.3764,0.9253,0.4795,0.7703,0.8552,0.4379,3.4682,0.928,0.4194,0.4194,0.4194,0.5129,0.6654,0.4531,0.7048,0.7863,3.1225,0.8567,9.0795,0.7444,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4912,524,659,89,91,205,112,137,136,0,11,0,11,15,30,0,11,13.0,1.5,2.1,2.2,4.9,2.8,3.3,3.3,0.0,0.7,0.0,0.7,0.4,0.7,0.0,0.7
42,Pennsylvania,PA,42081,Lycoming,42081000100,"Census Tract 1, Lycoming County, Pennsylvania",0.995443157074,3438,445,1603,187,1549,176,889,263,124,74,487,135,77,50,23,20,612,108,810,166,443,116,152,88,0,44,857,324,195,82,0,11,70,63,166,87,40,28,26.0,6.9,7.2,4.0,31.4,8.0,3.3,2.1,0.7,0.6,17.8,3.4,23.6,3.7,13.0,3.4,9.8,5.6,0.0,1.4,24.9,8.9,12.2,4.9,0.0,1.7,4.5,4.0,10.7,5.5,1.2,0.8,0.7289,0.7357,0.7526,0.1748,0.0388,2.4308,0.4925,0.4678,0.7409,0.4333,0.8118,0.0,2.4538,0.5062,0.682,0.682,0.682,0.7626,0.0,0.9176,0.6616,0.6849,3.0267,0.8243,8.5933,0.6743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3927,372,625,647,300,11,17,113,101,21,29,0,11,47,57,18,29,10.9,1.4,18.8,8.5,0.3,0.5,3.3,2.9,0.6,0.9,0.0,0.8,1.4,1.7,0.5,0.8
42,Pennsylvania,PA,42081,Lycoming,42081000200,"Census Tract 2, Lycoming County, Pennsylvania",0.691115244062,2129,315,1036,120,912,122,279,133,61,47,169,56,46,37,136,99,373,62,563,180,165,60,72,42,43,55,321,131,10,12,9,14,9,17,103,63,0,11,13.1,5.9,4.8,3.2,18.5,5.6,3.1,2.5,6.4,4.2,17.5,3.5,26.4,7.5,7.8,2.8,7.9,4.5,2.2,2.8,15.1,5.7,1.0,1.2,0.9,1.4,1.0,1.9,11.3,6.3,0.0,0.5,0.3716,0.5203,0.2784,0.1587,0.7012,2.0302,0.3631,0.4487,0.8579,0.114,0.7309,0.7849,2.9364,0.7723,0.5281,0.5281,0.5281,0.3368,0.578,0.5654,0.6792,0.0,2.1594,0.4547,7.6541,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1352,145,446,74,64,115,83,82,64,0,11,0,11,50,42,0,11,6.8,1.0,3.5,2.9,5.4,3.7,3.9,3.0,0.0,1.3,0.0,1.3,2.3,1.9,0.0,1.3
42,Pennsylvania,PA,42081,Lycoming,42081000300,"Census Tract 3, Lycoming County, Pennsylvania",0.84790508863,5544,581,2791,247,2156,269,2228,445,157,139,808,235,592,208,380,207,853,195,1413,293,1127,277,165,120,47,93,892,341,403,155,0,15,105,111,471,177,222,65,42.2,6.9,6.3,5.2,37.5,9.8,16.9,5.9,7.1,3.8,15.4,3.7,25.5,4.6,21.0,4.9,7.7,5.5,0.9,1.8,16.1,5.9,14.4,5.4,0.0,1.0,4.9,5.1,21.8,8.1,4.0,1.1,0.9018,0.6714,0.8623,0.8745,0.7532,4.0632,0.9044,0.3297,0.8244,0.8681,0.723,0.6049,3.3501,0.9048,0.5454,0.5454,0.5454,0.8001,0.0,0.9341,0.8517,0.8505,3.4364,0.9308,11.3951,0.9435,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3748,456,835,746,326,0,15,8,14,32,51,0,15,106,81,0,15,8.6,1.0,13.5,5.5,0.0,0.5,0.1,0.3,0.6,0.9,0.0,0.5,1.9,1.5,0.0,0.5
42,Pennsylvania,PA,42081,Lycoming,42081000400,"Census Tract 4, Lycoming County, Pennsylvania",0.49655419914,4211,499,2348,315,2127,351,2808,463,134,95,1001,264,482,199,253,178,441,117,1109,233,1281,301,430,200,26,66,1573,417,732,230,0,11,24,42,946,300,111,39,67.8,7.8,7.9,5.8,47.1,9.7,21.6,8.0,6.0,4.4,10.5,2.9,26.3,4.6,30.4,6.2,20.2,8.8,0.7,1.7,37.4,8.9,31.2,8.9,0.0,1.2,1.1,2.0,44.5,10.8,2.6,0.9,0.9886,0.7745,0.9534,0.9331,0.6695,4.3191,0.9424,0.1234,0.8532,0.9827,0.964,0.551,3.4743,0.9283,0.7902,0.7902,0.7902,0.9367,0.0,0.5882,0.9679,0.7863,3.2791,0.8979,11.8627,0.9676,1,0,1,1,0,3,0,0,1,1,0,2,0,0,1,0,0,1,0,2,7,4876,1074,791,1232,393,19,22,57,37,25,33,0,11,240,130,0,11,26.2,3.2,29.3,8.8,0.5,0.5,1.4,0.9,0.6,0.8,0.0,0.6,5.7,3.1,0.0,0.6
42,Pennsylvania,PA,42081,Lycoming,42081000500,"Census Tract 5, Lycoming County, Pennsylvania",0.337808747942,2895,345,1002,136,897,135,569,167,81,46,341,98,176,79,104,49,281,106,247,71,554,150,22,26,6,42,594,159,28,18,0,11,12,17,152,69,1074,222,31.1,7.9,5.4,3.1,38.0,9.3,11.3,5.0,3.6,1.6,9.7,3.5,8.5,2.2,19.1,4.4,2.5,2.9,0.2,1.5,20.5,4.9,2.8,1.8,0.0,2.7,1.3,1.9,16.9,7.4,37.1,6.3,0.8007,0.5873,0.8672,0.7214,0.3986,3.3752,0.7742,0.0988,0.0434,0.7996,0.2415,0.3382,1.5215,0.0914,0.6231,0.6231,0.6231,0.4683,0.0,0.6325,0.7902,0.9792,2.8702,0.7716,8.39,0.6443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3232,336,378,339,111,68,40,77,69,0,11,0,11,110,80,0,11,18.5,2.8,11.7,3.5,2.3,1.4,2.7,2.4,0.0,0.9,0.0,0.9,3.8,2.7,0.0,0.9
42,Pennsylvania,PA,42081,Lycoming,42081000600,"Census Tract 6, Lycoming County, Pennsylvania",0.735639754498,2209,421,1372,130,1025,150,647,251,32,33,408,142,191,84,174,82,197,76,453,231,248,126,138,90,22,58,666,308,287,107,15,24,33,61,227,104,275,95,33.6,11.0,2.9,3.1,39.8,12.6,11.9,5.3,8.9,4.6,8.9,3.6,20.5,9.7,12.7,7.3,13.5,8.6,1.1,2.8,30.1,12.7,20.9,7.5,1.1,1.8,3.2,5.9,22.1,10.2,12.4,3.6,0.8242,0.2607,0.8924,0.7463,0.8387,3.5623,0.8201,0.0797,0.5179,0.406,0.8995,0.6465,2.5496,0.5608,0.7394,0.7394,0.7394,0.8719,0.6001,0.8514,0.854,0.9408,4.1182,0.9962,10.9695,0.9167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8543,313,578,275,238,27,54,45,50,32,39,0,11,232,146,55,102,16.2,3.3,12.4,9.8,1.2,2.3,2.0,2.3,1.4,1.8,0.0,1.2,10.5,6.5,2.5,4.5
42,Pennsylvania,PA,42081,Lycoming,42081000800,"Census Tract 8, Lycoming County, Pennsylvania",0.950692776968,2421,430,455,91,309,82,479,159,59,42,163,58,62,33,225,111,36,23,144,61,293,108,58,33,0,44,548,157,43,32,0,11,2,11,94,52,1665,393,62.4,13.9,6.7,5.0,52.8,12.5,16.0,8.9,9.4,3.8,1.5,1.0,5.9,2.3,12.2,4.3,18.8,9.4,0.0,1.8,22.6,5.1,9.5,6.8,0.0,5.9,0.6,3.6,30.4,14.5,68.8,10.7,0.9792,0.7025,0.9801,0.8587,0.8575,4.378,0.9494,0.0059,0.0249,0.374,0.9555,0.0,1.3603,0.0582,0.6553,0.6553,0.6553,0.7087,0.0,0.4531,0.9076,0.9903,3.0597,0.8343,9.4533,0.7877,1,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,1,2,5,6504,202,266,190,83,286,118,0,11,0,11,0,11,72,58,0,11,26.7,6.7,7.8,3.4,11.8,4.7,0.0,1.1,0.0,1.1,0.0,1.1,3.0,2.3,0.0,1.1
42,Pennsylvania,PA,42081,Lycoming,42081000900,"Census Tract 9, Lycoming County, Pennsylvania",2.154172324866,2411,341,1190,184,1133,193,718,287,93,58,338,144,179,89,224,178,380,106,439,100,508,169,61,54,0,44,204,136,11,20,0,11,0,15,83,103,19,54,29.8,11.1,7.0,4.4,29.8,11.7,10.7,5.6,9.3,7.0,15.8,5.0,18.2,3.3,21.1,6.9,5.4,4.7,0.0,1.9,8.5,5.5,0.9,1.7,0.0,2.3,0.0,1.3,7.3,8.8,0.8,2.2,0.7825,0.7231,0.7034,0.6947,0.8537,3.7574,0.8533,0.3517,0.3432,0.8707,0.5686,0.0,2.1342,0.3164,0.3479,0.3479,0.3479,0.3291,0.0,0.0,0.5315,0.6404,1.501,0.2045,7.7405,0.5347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5909,475,520,149,122,0,11,0,11,0,11,0,11,55,55,0,11,19.9,2.9,6.2,4.8,0.0,1.1,0.0,1.1,0.0,1.1,0.0,1.1,2.3,2.3,0.0,1.1
42,Pennsylvania,PA,42081,Lycoming,42081001000,"Census Tract 10, Lycoming County, Pennsylvania",1.567778367958,3179,443,1580,195,1397,202,890,355,40,41,437,147,278,126,189,149,351,81,778,267,496,171,142,80,15,47,504,203,129,73,0,11,20,31,201,97,10,6,28.1,10.5,2.2,2.3,31.3,9.5,12.7,5.0,5.9,4.6,11.0,2.8,24.5,7.7,15.6,5.4,10.2,5.5,0.5,1.6,15.9,6.0,8.2,4.5,0.0,1.7,1.4,2.2,14.4,6.4,0.3,0.2,0.7632,0.1661,0.7491,0.7754,0.6595,3.1133,0.7057,0.1404,0.7834,0.6061,0.8242,0.4818,2.8359,0.7212,0.5425,0.5425,0.5425,0.6726,0.0,0.6504,0.7457,0.4982,2.5669,0.6457,9.0586,0.7412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5304,353,640,149,98,138,133,10,13,7,11,0,11,200,116,0,11,11.1,1.6,4.7,3.1,4.3,4.2,0.3,0.4,0.2,0.4,0.0,0.9,6.3,3.6,0.0,0.9
42,Pennsylvania,PA,42081,Lycoming,42081010100,"Census Tract 101, Lycoming County, Pennsylvania",261.855310380738,2248,159,1627,114,960,101,430,76,41,17,174,40,190,41,119,38,445,53,437,51,351,70,13,10,0,44,76,46,0,15,182,43,16,18,80,77,0,11,19.3,3.1,3.7,1.5,18.1,3.7,11.2,2.4,5.3,1.7,19.8,2.1,19.4,1.8,15.6,3.0,1.4,1.0,0.0,2.0,3.4,2.0,0.0,0.9,11.2,2.4,1.7,1.9,8.3,7.4,0.0,0.5,0.5794,0.3733,0.2603,0.7173,0.604,2.5343,0.5281,0.5873,0.4302,0.6061,0.124,0.0,1.7476,0.1478,0.1278,0.1278,0.1278,0.0,0.8779,0.6961,0.5809,0.0,2.1549,0.4526,6.5646,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873,346,226,16,17,9,12,1,2,0,11,0,11,36,34,14,17,15.4,1.1,0.7,0.7,0.4,0.5,0.0,0.1,0.0,1.2,0.0,1.2,1.6,1.5,0.6,0.8
42,Pennsylvania,PA,42081,Lycoming,42081010200,"Census Tract 102, Lycoming County, Pennsylvania",242.118670739072,1114,109,1634,90,520,51,111,48,33,14,69,25,68,23,73,45,323,48,179,47,164,35,4,3,0,44,32,28,4,11,200,48,0,15,12,8,0,11,10.0,4.2,6.6,2.9,13.3,4.6,7.6,2.5,6.6,3.9,29.0,4.2,16.1,3.9,14.7,3.1,0.8,0.6,0.0,4.2,2.9,2.5,0.2,0.7,12.2,2.8,0.0,2.9,2.3,1.5,0.0,1.0,0.2626,0.6937,0.0859,0.5056,0.7162,2.264,0.4396,0.9308,0.2166,0.5417,0.0791,0.0,1.7682,0.1539,0.1008,0.1008,0.1008,0.2579,0.8923,0.0,0.1825,0.0,1.3327,0.1566,5.4657,0.1731,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,384,178,152,0,11,4,4,1,2,0,11,0,11,12,11,15,17,16.0,1.6,0.0,2.4,0.4,0.4,0.1,0.2,0.0,2.4,0.0,2.4,1.1,1.0,1.3,1.5
42,Pennsylvania,PA,42081,Lycoming,42081010300,"Census Tract 103, Lycoming County, Pennsylvania",53.82607055188,3075,303,1370,123,1253,123,399,90,56,23,232,59,169,50,56,30,615,139,579,78,490,107,64,24,10,42,80,45,0,15,215,54,0,15,31,19,5,3,13.0,2.6,3.5,1.4,18.5,4.3,7.3,2.1,1.8,1.0,20.0,3.3,18.8,1.7,15.9,2.9,5.1,1.8,0.3,1.4,2.6,1.4,0.0,1.1,15.7,3.9,0.0,1.2,2.5,1.6,0.2,0.1,0.3687,0.3442,0.2784,0.4871,0.1498,1.6282,0.2429,0.5982,0.393,0.6331,0.544,0.391,2.5593,0.5664,0.0838,0.0838,0.0838,0.0,0.9373,0.0,0.1995,0.4147,1.5515,0.221,5.8228,0.2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1409,614,370,0,11,35,29,8,11,13,23,6,7,18,16,0,11,20.0,2.0,0.0,0.9,1.1,1.0,0.3,0.4,0.4,0.7,0.2,0.2,0.6,0.5,0.0,0.9
42,Pennsylvania,PA,42081,Lycoming,42081010400,"Census Tract 104, Lycoming County, Pennsylvania",68.938806309724,4997,315,2446,125,2155,137,775,276,84,37,452,94,437,115,170,64,1097,112,836,170,755,119,29,17,0,44,163,65,12,22,350,86,9,9,73,40,18,36,15.6,5.5,3.5,1.5,21.0,4.2,11.3,2.7,3.4,1.3,22.0,2.4,16.7,3.2,15.2,2.2,1.3,0.8,0.0,0.9,3.3,1.3,0.5,0.9,14.3,3.5,0.4,0.4,3.4,1.8,0.4,0.7,0.4598,0.3442,0.3965,0.7214,0.3722,2.2941,0.4478,0.7125,0.2526,0.5764,0.1172,0.0,1.6587,0.1251,0.121,0.121,0.121,0.2834,0.9264,0.398,0.2816,0.5431,2.4325,0.5874,6.5063,0.3248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2116,582,445,32,26,58,41,7,8,0,11,0,11,66,38,0,11,11.7,0.7,0.6,0.5,1.2,0.8,0.1,0.2,0.0,0.5,0.0,0.5,1.3,0.8,0.0,0.5
42,Pennsylvania,PA,42081,Lycoming,42081010501,"Census Tract 105.01, Lycoming County, Pennsylvania",137.716375265942,1838,131,1184,77,771,61,272,75,43,19,137,27,130,42,110,44,402,32,363,68,237,44,28,14,3,42,90,43,3,11,103,25,4,12,29,14,0,11,14.9,4.0,4.8,2.2,17.8,3.2,9.3,2.8,6.0,2.3,21.9,1.8,19.7,3.4,12.9,2.3,3.6,1.8,0.2,2.4,4.9,2.3,0.3,0.9,8.7,2.1,0.5,1.6,3.8,1.8,0.0,0.6,0.4349,0.5203,0.2468,0.6147,0.6695,2.4862,0.5125,0.7072,0.4513,0.4239,0.3836,0.3382,2.3042,0.413,0.2055,0.2055,0.2055,0.2626,0.8355,0.422,0.3134,0.0,1.8335,0.3172,6.8294,0.3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,250,181,11,12,53,32,6,8,0,11,0,11,20,18,0,11,13.6,1.0,0.6,0.6,2.9,1.7,0.3,0.4,0.0,1.5,0.0,1.5,1.1,0.9,0.0,1.5
